Title	Subject	Description	Creator	Genre	Publisher	Date	Repository	Collection Title	Collection No.	Container	Copyright	Digital ID	Object ID	Type	Format	File Size	Width	Height	Checksum	Color space	Hardware	Software	BitDepth	Resolution	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020047001	asm5000000002	Image	image/tiff	25557.032 KB	6272	7331	0x5F211DE5	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/358	358	771.jp2	/asm5000/image/771.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020048001	asm5000000002	Image	image/tiff	32481.849 KB	6240	7411	0xE68D206E	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/359	359	772.jp2	/asm5000/image/772.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020049001	asm5000000002	Image	image/tiff	33217.793 KB	6200	7330	0xE40FF8B0	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/360	360	773.jp2	/asm5000/image/773.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020050001	asm5000000002	Image	image/tiff	35273.96 KB	6216	7443	0x697CA109	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/361	361	774.jp2	/asm5000/image/774.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020051001	asm5000000002	Image	image/tiff	24571.755 KB	6256	7312	0x5CECF579	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/362	362	775.jp2	/asm5000/image/775.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020052001	asm5000000002	Image	image/tiff	27808.765 KB	6128	7355	0x47399BE0	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/363	363	776.jp2	/asm5000/image/776.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020053001	asm5000000002	Image	image/tiff	30568.277 KB	6168	7283	0x3278DF3D	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/364	364	777.jp2	/asm5000/image/777.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020054001	asm5000000002	Image	image/tiff	31842.874 KB	6208	7347	0x1AA0F33A	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/365	365	778.jp2	/asm5000/image/778.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020055001	asm5000000002	Image	image/tiff	25735.385 KB	6184	7331	0x22F3B017	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/366	366	779.jp2	/asm5000/image/779.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020056001	asm5000000002	Image	image/tiff	33096.162 KB	6136	7315	0xF1716859	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/367	367	780.jp2	/asm5000/image/780.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020057001	asm5000000002	Image	image/tiff	24532.587 KB	6234	7363	0xEC94E263	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/368	368	781.jp2	/asm5000/image/781.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020058001	asm5000000002	Image	image/tiff	32222.705 KB	6200	7387	0x1735D102	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/369	369	782.jp2	/asm5000/image/782.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020059001	asm5000000002	Image	image/tiff	30077.862 KB	6224	7403	0x63B60FD	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/370	370	783.jp2	/asm5000/image/783.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020060001	asm5000000002	Image	image/tiff	35143.498 KB	6216	7363	0x9EFC27B8	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/371	371	784.jp2	/asm5000/image/784.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020061001	asm5000000002	Image	image/tiff	36836.525 KB	6224	7363	0x2208463D	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/372	372	785.jp2	/asm5000/image/785.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020062001	asm5000000002	Image	image/tiff	33192.738 KB	6208	7339	0x35359B3B	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/373	373	786.jp2	/asm5000/image/786.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020063001	asm5000000002	Image	image/tiff	32537.242 KB	6176	7315	0xDB70C950	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/374	374	787.jp2	/asm5000/image/787.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020064001	asm5000000002	Image	image/tiff	35776.859 KB	6224	7347	0xA694524F	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/375	375	788.jp2	/asm5000/image/788.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020065001	asm5000000002	Image	image/tiff	33523.362 KB	6200	7395	0xB5937FBF	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/376	376	789.jp2	/asm5000/image/789.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020066001	asm5000000002	Image	image/tiff	31040.048 KB	6168	7323	0x6C572706	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/377	377	790.jp2	/asm5000/image/790.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020067001	asm5000000002	Image	image/tiff	29741.012 KB	6208	7331	0x676ECA85	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/378	378	791.jp2	/asm5000/image/791.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020068001	asm5000000002	Image	image/tiff	30685.52 KB	6192	7379	0xA3A11B9A	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/379	379	792.jp2	/asm5000/image/792.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020069001	asm5000000002	Image	image/tiff	30392.31 KB	6152	7387	0x2EA338B1	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/380	380	793.jp2	/asm5000/image/793.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020070001	asm5000000002	Image	image/tiff	27267.235 KB	6224	7395	0x73490F0D	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/381	381	794.jp2	/asm5000/image/794.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020071001	asm5000000002	Image	image/tiff	27908.611 KB	6200	7347	0xE12160DE	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/382	382	795.jp2	/asm5000/image/795.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020072001	asm5000000002	Image	image/tiff	28150.386 KB	6296	7347	0x7E1A01D4	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/383	383	796.jp2	/asm5000/image/796.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020073001	asm5000000002	Image	image/tiff	33085.167 KB	6232	7363	0xB9FF1C8C	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/384	384	797.jp2	/asm5000/image/797.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020074001	asm5000000002	Image	image/tiff	34153.447 KB	6208	7355	0x989F460C	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/385	385	798.jp2	/asm5000/image/798.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020075001	asm5000000002	Image	image/tiff	33418.419 KB	6272	7379	0x3E325DF5	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/386	386	799.jp2	/asm5000/image/799.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020076001	asm5000000002	Image	image/tiff	33039.303 KB	6192	7387	0x983232A8	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/387	387	800.jp2	/asm5000/image/800.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020077001	asm5000000002	Image	image/tiff	32276.091 KB	6152	7275	0xD071DA23	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/388	388	801.jp2	/asm5000/image/801.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020078001	asm5000000002	Image	image/tiff	31914.141 KB	6216	7363	0xB4D6947D	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/389	389	802.jp2	/asm5000/image/802.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020079001	asm5000000002	Image	image/tiff	32274.804 KB	6256	7331	0x60FA7F2A	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/390	390	803.jp2	/asm5000/image/803.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020080001	asm5000000002	Image	image/tiff	30693.015 KB	6304	7315	0x2A7ABD1A	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/391	391	804.jp2	/asm5000/image/804.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020081001	asm5000000002	Image	image/tiff	31325.294 KB	6272	7347	0xA4765322	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/392	392	805.jp2	/asm5000/image/805.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020082001	asm5000000002	Image	image/tiff	26628.246 KB	6661	7289	0xA7B44176	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/393	393	806.jp2	/asm5000/image/806.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020083001	asm5000000002	Image	image/tiff	28040.743 KB	6630	7289	0x6670C04A	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/394	394	807.jp2	/asm5000/image/807.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020084001	asm5000000002	Image	image/tiff	25947.485 KB	6630	7289	0xD08C04	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/395	395	808.jp2	/asm5000/image/808.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020085001	asm5000000002	Image	image/tiff	26936.001 KB	6630	7289	0x3F2C8AAC	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/396	396	809.jp2	/asm5000/image/809.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020086001	asm5000000002	Image	image/tiff	26101.979 KB	6630	7289	0x47D18C08	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/397	397	810.jp2	/asm5000/image/810.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020087001	asm5000000002	Image	image/tiff	28537.672 KB	6630	7289	0x2B2865E7	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/398	398	811.jp2	/asm5000/image/811.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020088001	asm5000000002	Image	image/tiff	32241.278 KB	6384	7258	0x86D1E5C9	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/399	399	812.jp2	/asm5000/image/812.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020089001	asm5000000002	Image	image/tiff	25644.483 KB	6384	7258	0x7F42003	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/400	400	813.jp2	/asm5000/image/813.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020090001	asm5000000002	Image	image/tiff	28135.31 KB	6384	7258	0x28B5363E	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/401	401	814.jp2	/asm5000/image/814.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020091001	asm5000000002	Image	image/tiff	28941.754 KB	6384	7258	0x8BABF924	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/402	402	815.jp2	/asm5000/image/815.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020092001	asm5000000002	Image	image/tiff	29521.334 KB	6384	7258	0x98212101	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/403	403	816.jp2	/asm5000/image/816.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020093001	asm5000000002	Image	image/tiff	27543.83 KB	6384	7258	0x2797C3D7	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/404	404	817.jp2	/asm5000/image/817.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020094001	asm5000000002	Image	image/tiff	24855.455 KB	6384	7258	0x85F228A4	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/405	405	818.jp2	/asm5000/image/818.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020095001	asm5000000002	Image	image/tiff	4113.938 KB	5415	3661	0xEAAA0EDB	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/406	406	819.jp2	/asm5000/image/819.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020096001	asm5000000002	Image	image/tiff	21784.035 KB	6503	7669	0x132B5360	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/407	407	820.jp2	/asm5000/image/820.jp2
Coral Gables Scrap Book, 1935 - 1936				Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000020097001	asm5000000002	Image	image/tiff	28659.038 KB	6479	7693	0xF68D0FCD	RGB	EPSON Expression 10000 XL	EPSON Scan Ver. 3.02A	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/408	408	821.jp2	/asm5000/image/821.jp2
Scrapbook. 1935-1944.	Coral Gables Garden Club (Coral Gables, Florida)			Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html		asm5000000002													2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/409	409	822.cpd	/asm5000/image/822.cpd
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030001001	asm5000000003	Image	image/tiff	48456.511 KB	7256	8616	0x6286BF40	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/410	410	823.jp2	/asm5000/image/823.jp2
